#,Date-Time (MDT),Ch:1 - Temperature   (°C),Host Connected,End of File
123,04/15/2023 15:21:00,4.63,,
124,04/15/2023 15:24:00,4.97,,
125,04/15/2023 15:27:00,5.23,,
126,04/15/2023 15:30:00,4.50,,
127,04/15/2023 15:33:00,4.84,,
128,04/15/2023 15:36:00,4.12,,
129,04/15/2023 15:39:00,3.86,,
130,04/15/2023 15:42:00,3.94,,
131,04/15/2023 15:45:00,3.90,,
132,04/15/2023 15:48:00,5.02,,
133,04/15/2023 15:51:00,4.76,,
134,04/15/2023 15:54:00,4.89,,
135,04/15/2023 15:57:00,4.33,,
136,04/15/2023 16:00:00,4.33,,
137,04/15/2023 16:03:00,4.07,,
138,04/15/2023 16:06:00,4.76,,
139,04/15/2023 16:09:00,4.84,,
140,04/15/2023 16:12:00,4.63,,
141,04/15/2023 16:15:00,5.02,,
142,04/15/2023 16:18:00,4.89,,
143,04/15/2023 16:21:00,4.20,,
144,04/15/2023 16:24:00,4.46,,
145,04/15/2023 16:27:00,4.72,,
146,04/15/2023 16:30:00,4.33,,
147,04/15/2023 16:33:00,5.19,,
148,04/15/2023 16:36:00,4.72,,
149,04/15/2023 16:39:00,5.66,,
150,04/15/2023 16:42:00,5.40,,
151,04/15/2023 16:45:00,6.22,,
152,04/15/2023 16:48:00,5.45,,
153,04/15/2023 16:51:00,4.93,,
154,04/15/2023 16:54:00,5.02,,
155,04/15/2023 16:57:00,5.40,,
156,04/15/2023 17:00:00,6.09,,
157,04/15/2023 17:03:00,6.05,,
158,04/15/2023 17:06:00,5.40,,
159,04/15/2023 17:09:00,5.45,,
160,04/15/2023 17:12:00,5.87,,
161,04/15/2023 17:15:00,6.09,,
162,04/15/2023 17:18:00,5.36,,
163,04/15/2023 17:21:00,4.97,,
164,04/15/2023 17:24:00,5.27,,
165,04/15/2023 17:27:00,5.62,,
166,04/15/2023 17:30:00,5.36,,
167,04/15/2023 17:33:00,5.45,,
168,04/15/2023 17:36:00,5.45,,
169,04/15/2023 17:39:00,4.67,,
170,04/15/2023 17:42:00,5.53,,
171,04/15/2023 17:45:00,6.09,,
172,04/15/2023 17:48:00,5.23,,
173,04/15/2023 17:51:00,5.15,,
174,04/15/2023 17:54:00,5.75,,
175,04/15/2023 17:57:00,5.79,,
176,04/15/2023 18:00:00,5.45,,
177,04/15/2023 18:03:00,5.02,,
178,04/15/2023 18:06:00,5.02,,
179,04/15/2023 18:09:00,5.19,,
180,04/15/2023 18:12:00,4.89,,
181,04/15/2023 18:15:00,5.10,,
182,04/15/2023 18:18:00,5.15,,
183,04/15/2023 18:21:00,5.06,,
184,04/15/2023 18:24:00,4.93,,
185,04/15/2023 18:27:00,4.63,,
186,04/15/2023 18:30:00,4.93,,
187,04/15/2023 18:33:00,4.97,,
188,04/15/2023 18:36:00,4.84,,
189,04/15/2023 18:39:00,4.80,,
190,04/15/2023 18:42:00,4.93,,
191,04/15/2023 18:45:00,4.67,,
192,04/15/2023 18:48:00,4.76,,
193,04/15/2023 18:51:00,4.50,,
194,04/15/2023 18:54:00,4.37,,
195,04/15/2023 18:57:00,4.29,,
196,04/15/2023 19:00:00,4.29,,
197,04/15/2023 19:03:00,4.29,,
198,04/15/2023 19:06:00,4.20,,
199,04/15/2023 19:09:00,4.03,,
200,04/15/2023 19:12:00,3.94,,
201,04/15/2023 19:15:00,3.90,,
202,04/15/2023 19:18:00,3.77,,
203,04/15/2023 19:21:00,3.73,,
204,04/15/2023 19:24:00,3.56,,
205,04/15/2023 19:27:00,3.39,,
206,04/15/2023 19:30:00,3.26,,
207,04/15/2023 19:33:00,3.17,,
208,04/15/2023 19:36:00,3.13,,
209,04/15/2023 19:39:00,3.09,,
210,04/15/2023 19:42:00,2.96,,
211,04/15/2023 19:45:00,2.91,,
212,04/15/2023 19:48:00,2.66,,
213,04/15/2023 19:51:00,2.66,,
214,04/15/2023 19:54:00,2.53,,
215,04/15/2023 19:57:00,2.23,,
216,04/15/2023 20:00:00,2.10,,
217,04/15/2023 20:03:00,1.93,,
218,04/15/2023 20:06:00,1.97,,
219,04/15/2023 20:09:00,1.76,,
220,04/15/2023 20:12:00,1.84,,
221,04/15/2023 20:15:00,1.41,,
222,04/15/2023 20:18:00,1.07,,
223,04/15/2023 20:21:00,0.94,,
224,04/15/2023 20:24:00,0.90,,
225,04/15/2023 20:27:00,0.60,,
226,04/15/2023 20:30:00,0.51,,
227,04/15/2023 20:33:00,0.34,,
228,04/15/2023 20:36:00,0.08,,
229,04/15/2023 20:39:00,0.08,,
230,04/15/2023 20:42:00,0.38,,
231,04/15/2023 20:45:00,0.17,,
232,04/15/2023 20:48:00,0.17,,
233,04/15/2023 20:51:00,0.81,,
234,04/15/2023 20:54:00,0.51,,
235,04/15/2023 20:57:00,0.34,,
236,04/15/2023 21:00:00,0.25,,
237,04/15/2023 21:03:00,0.17,,
238,04/15/2023 21:06:00,-0.69,,
239,04/15/2023 21:09:00,-1.12,,
240,04/15/2023 21:12:00,-0.73,,
241,04/15/2023 21:15:00,-0.69,,
242,04/15/2023 21:18:00,-0.86,,
243,04/15/2023 21:21:00,-0.95,,
244,04/15/2023 21:24:00,-0.99,,
245,04/15/2023 21:27:00,-1.16,,
246,04/15/2023 21:30:00,-1.25,,
247,04/15/2023 21:33:00,-1.16,,
248,04/15/2023 21:36:00,-1.03,,
249,04/15/2023 21:39:00,-1.03,,
250,04/15/2023 21:42:00,-1.12,,
251,04/15/2023 21:45:00,-1.16,,
252,04/15/2023 21:48:00,-1.29,,
253,04/15/2023 21:51:00,-1.16,,
254,04/15/2023 21:54:00,-0.99,,
255,04/15/2023 21:57:00,-1.16,,
256,04/15/2023 22:00:00,-1.03,,
257,04/15/2023 22:03:00,-1.12,,
258,04/15/2023 22:06:00,-1.42,,
259,04/15/2023 22:09:00,-1.42,,
260,04/15/2023 22:12:00,-1.46,,
261,04/15/2023 22:15:00,-1.89,,
262,04/15/2023 22:18:00,-2.15,,
263,04/15/2023 22:21:00,-2.28,,
264,04/15/2023 22:24:00,-1.98,,
265,04/15/2023 22:27:00,-1.93,,
266,04/15/2023 22:30:00,-1.80,,
267,04/15/2023 22:33:00,-1.63,,
268,04/15/2023 22:36:00,-1.59,,
269,04/15/2023 22:39:00,-1.50,,
270,04/15/2023 22:42:00,-1.38,,
271,04/15/2023 22:45:00,-1.29,,
272,04/15/2023 22:48:00,-1.38,,
273,04/15/2023 22:51:00,-1.76,,
274,04/15/2023 22:54:00,-2.10,,
275,04/15/2023 22:57:00,-2.19,,
276,04/15/2023 23:00:00,-2.23,,
277,04/15/2023 23:03:00,-2.28,,
278,04/15/2023 23:06:00,-2.58,,
279,04/15/2023 23:09:00,-2.83,,
280,04/15/2023 23:12:00,-2.75,,
281,04/15/2023 23:15:00,-2.71,,
282,04/15/2023 23:18:00,-2.49,,
283,04/15/2023 23:21:00,-2.19,,
284,04/15/2023 23:24:00,-2.28,,
285,04/15/2023 23:27:00,-2.36,,
286,04/15/2023 23:30:00,-2.62,,
287,04/15/2023 23:33:00,-2.83,,
288,04/15/2023 23:36:00,-2.79,,
289,04/15/2023 23:39:00,-2.66,,
290,04/15/2023 23:42:00,-2.96,,
291,04/15/2023 23:45:00,-3.13,,
292,04/15/2023 23:48:00,-3.18,,
293,04/15/2023 23:51:00,-3.13,,
294,04/15/2023 23:54:00,-3.22,,
295,04/15/2023 23:57:00,-3.22,,
296,04/16/2023 00:00:00,-3.13,,
297,04/16/2023 00:03:00,-3.22,,
298,04/16/2023 00:06:00,-3.39,,
299,04/16/2023 00:09:00,-3.43,,
300,04/16/2023 00:12:00,-3.31,,
301,04/16/2023 00:15:00,-3.39,,
302,04/16/2023 00:18:00,-3.65,,
303,04/16/2023 00:21:00,-3.82,,
304,04/16/2023 00:24:00,-3.95,,
305,04/16/2023 00:27:00,-4.12,,
306,04/16/2023 00:30:00,-3.86,,
307,04/16/2023 00:33:00,-3.69,,
308,04/16/2023 00:36:00,-4.04,,
309,04/16/2023 00:39:00,-3.95,,
310,04/16/2023 00:42:00,-3.74,,
311,04/16/2023 00:45:00,-3.65,,
312,04/16/2023 00:48:00,-3.56,,
313,04/16/2023 00:51:00,-3.69,,
314,04/16/2023 00:54:00,-3.82,,
315,04/16/2023 00:57:00,-3.95,,
316,04/16/2023 01:00:00,-4.04,,
317,04/16/2023 01:03:00,-4.16,,
318,04/16/2023 01:06:00,-4.16,,
319,04/16/2023 01:09:00,-4.21,,
320,04/16/2023 01:12:00,-4.46,,
321,04/16/2023 01:15:00,-4.51,,
322,04/16/2023 01:18:00,-4.29,,
323,04/16/2023 01:21:00,-4.16,,
324,04/16/2023 01:24:00,-4.12,,
325,04/16/2023 01:27:00,-4.25,,
326,04/16/2023 01:30:00,-4.34,,
327,04/16/2023 01:33:00,-4.38,,
328,04/16/2023 01:36:00,-4.38,,
329,04/16/2023 01:39:00,-4.29,,
330,04/16/2023 01:42:00,-4.29,,
331,04/16/2023 01:45:00,-4.38,,
332,04/16/2023 01:48:00,-4.55,,
333,04/16/2023 01:51:00,-4.81,,
334,04/16/2023 01:54:00,-4.64,,
335,04/16/2023 01:57:00,-4.34,,
336,04/16/2023 02:00:00,-4.21,,
337,04/16/2023 02:03:00,-4.34,,
338,04/16/2023 02:06:00,-4.55,,
339,04/16/2023 02:09:00,-4.81,,
340,04/16/2023 02:12:00,-4.98,,
341,04/16/2023 02:15:00,-5.11,,
342,04/16/2023 02:18:00,-5.24,,
343,04/16/2023 02:21:00,-4.94,,
344,04/16/2023 02:24:00,-4.94,,
345,04/16/2023 02:27:00,-4.89,,
346,04/16/2023 02:30:00,-5.15,,
347,04/16/2023 02:33:00,-5.28,,
348,04/16/2023 02:36:00,-5.15,,
349,04/16/2023 02:39:00,-5.07,,
350,04/16/2023 02:42:00,-5.02,,
351,04/16/2023 02:45:00,-4.89,,
352,04/16/2023 02:48:00,-4.68,,
353,04/16/2023 02:51:00,-4.76,,
354,04/16/2023 02:54:00,-4.81,,
355,04/16/2023 02:57:00,-4.81,,
356,04/16/2023 03:00:00,-5.02,,
357,04/16/2023 03:03:00,-5.11,,
358,04/16/2023 03:06:00,-5.24,,
359,04/16/2023 03:09:00,-5.02,,
360,04/16/2023 03:12:00,-4.89,,
361,04/16/2023 03:15:00,-5.11,,
362,04/16/2023 03:18:00,-5.75,,
363,04/16/2023 03:21:00,-5.92,,
364,04/16/2023 03:24:00,-6.05,,
365,04/16/2023 03:27:00,-6.18,,
366,04/16/2023 03:30:00,-6.22,,
367,04/16/2023 03:33:00,-6.31,,
368,04/16/2023 03:36:00,-6.27,,
369,04/16/2023 03:39:00,-6.31,,
370,04/16/2023 03:42:00,-6.14,,
371,04/16/2023 03:45:00,-6.18,,
372,04/16/2023 03:48:00,-6.31,,
373,04/16/2023 03:51:00,-6.65,,
374,04/16/2023 03:54:00,-6.74,,
375,04/16/2023 03:57:00,-6.70,,
376,04/16/2023 04:00:00,-6.57,,
377,04/16/2023 04:03:00,-6.61,,
378,04/16/2023 04:06:00,-6.65,,
379,04/16/2023 04:09:00,-6.57,,
380,04/16/2023 04:12:00,-6.39,,
381,04/16/2023 04:15:00,-6.44,,
382,04/16/2023 04:18:00,-6.57,,
383,04/16/2023 04:21:00,-6.65,,
384,04/16/2023 04:24:00,-6.65,,
385,04/16/2023 04:27:00,-6.61,,
386,04/16/2023 04:30:00,-6.78,,
387,04/16/2023 04:33:00,-6.65,,
388,04/16/2023 04:36:00,-6.65,,
389,04/16/2023 04:39:00,-6.82,,
390,04/16/2023 04:42:00,-6.95,,
391,04/16/2023 04:45:00,-6.95,,
392,04/16/2023 04:48:00,-7.12,,
393,04/16/2023 04:51:00,-7.30,,
394,04/16/2023 04:54:00,-7.47,,
395,04/16/2023 04:57:00,-7.42,,
396,04/16/2023 05:00:00,-7.47,,
397,04/16/2023 05:03:00,-7.60,,
398,04/16/2023 05:06:00,-7.51,,
399,04/16/2023 05:09:00,-7.51,,
400,04/16/2023 05:12:00,-7.51,,
401,04/16/2023 05:15:00,-7.42,,
402,04/16/2023 05:18:00,-7.38,,
403,04/16/2023 05:21:00,-7.51,,
404,04/16/2023 05:24:00,-7.51,,
405,04/16/2023 05:27:00,-7.17,,
406,04/16/2023 05:30:00,-7.08,,
407,04/16/2023 05:33:00,-6.95,,
408,04/16/2023 05:36:00,-7.30,,
409,04/16/2023 05:39:00,-7.47,,
410,04/16/2023 05:42:00,-7.68,,
411,04/16/2023 05:45:00,-7.81,,
412,04/16/2023 05:48:00,-7.98,,
413,04/16/2023 05:51:00,-8.03,,
414,04/16/2023 05:54:00,-8.03,,
415,04/16/2023 05:57:00,-8.07,,
416,04/16/2023 06:00:00,-8.03,,
417,04/16/2023 06:03:00,-8.07,,
418,04/16/2023 06:06:00,-8.03,,
419,04/16/2023 06:09:00,-7.98,,
420,04/16/2023 06:12:00,-7.98,,
421,04/16/2023 06:15:00,-7.98,,
422,04/16/2023 06:18:00,-8.03,,
423,04/16/2023 06:21:00,-7.94,,
424,04/16/2023 06:24:00,-7.98,,
425,04/16/2023 06:27:00,-8.03,,
426,04/16/2023 06:30:00,-7.98,,
427,04/16/2023 06:33:00,-7.90,,
428,04/16/2023 06:36:00,-7.68,,
429,04/16/2023 06:39:00,-7.68,,
430,04/16/2023 06:42:00,-7.77,,
431,04/16/2023 06:45:00,-7.90,,
432,04/16/2023 06:48:00,-7.72,,
433,04/16/2023 06:51:00,-7.60,,
434,04/16/2023 06:54:00,-7.51,,
435,04/16/2023 06:57:00,-7.55,,
436,04/16/2023 07:00:00,-7.47,,
437,04/16/2023 07:03:00,-7.42,,
438,04/16/2023 07:06:00,-7.42,,
439,04/16/2023 07:09:00,-7.30,,
440,04/16/2023 07:12:00,-7.21,,
441,04/16/2023 07:15:00,-7.00,,
442,04/16/2023 07:18:00,-7.00,,
443,04/16/2023 07:21:00,-6.82,,
444,04/16/2023 07:24:00,-6.70,,
445,04/16/2023 07:27:00,-6.65,,
446,04/16/2023 07:30:00,-6.48,,
447,04/16/2023 07:33:00,-6.35,,
448,04/16/2023 07:36:00,-6.22,,
449,04/16/2023 07:39:00,-6.09,,
450,04/16/2023 07:42:00,-5.84,,
451,04/16/2023 07:45:00,-5.71,,
452,04/16/2023 07:48:00,-5.45,,
453,04/16/2023 07:51:00,-5.24,,
454,04/16/2023 07:54:00,-5.28,,
455,04/16/2023 07:57:00,-5.19,,
456,04/16/2023 08:00:00,-4.85,,
457,04/16/2023 08:03:00,-4.64,,
458,04/16/2023 08:06:00,-4.51,,
459,04/16/2023 08:09:00,-4.16,,
460,04/16/2023 08:12:00,-3.99,,
461,04/16/2023 08:15:00,-3.82,,
462,04/16/2023 08:18:00,-3.69,,
463,04/16/2023 08:21:00,-3.65,,
464,04/16/2023 08:24:00,-3.65,,
465,04/16/2023 08:27:00,-3.09,,
466,04/16/2023 08:30:00,-2.75,,
467,04/16/2023 08:33:00,-2.53,,
468,04/16/2023 08:36:00,-2.79,,
469,04/16/2023 08:39:00,-2.71,,
470,04/16/2023 08:42:00,-2.45,,
471,04/16/2023 08:45:00,-2.49,,
472,04/16/2023 08:48:00,-2.28,,
473,04/16/2023 08:51:00,-1.76,,
474,04/16/2023 08:54:00,-1.29,,
475,04/16/2023 08:57:00,-1.20,,
476,04/16/2023 09:00:00,-1.12,,
477,04/16/2023 09:03:00,-1.29,,
478,04/16/2023 09:06:00,-0.86,,
479,04/16/2023 09:09:00,-1.12,,
480,04/16/2023 09:12:00,-0.77,,
481,04/16/2023 09:15:00,-0.09,,
482,04/16/2023 09:18:00,-0.22,,
483,04/16/2023 09:21:00,0.00,,
484,04/16/2023 09:24:00,-0.22,,
485,04/16/2023 09:27:00,-0.73,,
486,04/16/2023 09:30:00,-1.03,,
487,04/16/2023 09:33:00,-1.03,,
488,04/16/2023 09:36:00,-0.56,,
489,04/16/2023 09:39:00,0.51,,
490,04/16/2023 09:42:00,0.73,,
491,04/16/2023 09:45:00,1.16,,
492,04/16/2023 09:48:00,1.37,,
493,04/16/2023 09:51:00,0.90,,
494,04/16/2023 09:54:00,1.50,,
495,04/16/2023 09:57:00,0.98,,
496,04/16/2023 10:00:00,0.47,,
497,04/16/2023 10:03:00,1.58,,
498,04/16/2023 10:06:00,1.41,,
499,04/16/2023 10:09:00,0.64,,
500,04/16/2023 10:12:00,1.33,,
501,04/16/2023 10:15:00,1.54,,
502,04/16/2023 10:18:00,1.80,,
503,04/16/2023 10:21:00,2.31,,
504,04/16/2023 10:24:00,3.34,,
505,04/16/2023 10:27:00,2.96,,
506,04/16/2023 10:30:00,2.66,,
507,04/16/2023 10:33:00,2.57,,
508,04/16/2023 10:36:00,2.61,,
509,04/16/2023 10:39:00,3.47,,
510,04/16/2023 10:42:00,3.47,,
511,04/16/2023 10:45:00,3.56,,
512,04/16/2023 10:48:00,2.87,,
513,04/16/2023 10:51:00,3.73,,
514,04/16/2023 10:54:00,3.43,,
515,04/16/2023 10:57:00,4.20,,
516,04/16/2023 11:00:00,4.16,,
517,04/16/2023 11:03:00,4.29,,
518,04/16/2023 11:06:00,3.90,,
519,04/16/2023 11:09:00,4.07,,
520,04/16/2023 11:12:00,4.29,,
521,04/16/2023 11:15:00,4.63,,
522,04/16/2023 11:18:00,4.72,,
523,04/16/2023 11:21:00,5.92,,
524,04/16/2023 11:24:00,4.46,,
525,04/16/2023 11:27:00,4.67,,
526,04/16/2023 11:30:00,5.96,,
527,04/16/2023 11:33:00,7.12,,
528,04/16/2023 11:36:00,5.87,,
529,04/16/2023 11:39:00,5.96,,
530,04/16/2023 11:42:00,6.26,,
531,04/16/2023 11:45:00,6.43,,
532,04/16/2023 11:48:00,6.78,,
533,04/16/2023 11:51:00,7.42,,
534,04/16/2023 11:54:00,7.59,,
535,04/16/2023 11:57:00,6.99,,
536,04/16/2023 12:00:00,6.90,,
537,04/16/2023 12:03:00,6.43,,
538,04/16/2023 12:06:00,7.46,,
539,04/16/2023 12:09:00,7.25,,
540,04/16/2023 12:12:00,8.02,,
541,04/16/2023 12:15:00,7.63,,
542,04/16/2023 12:18:00,7.85,,
543,04/16/2023 12:21:00,8.66,,
544,04/16/2023 12:24:00,8.36,,
545,04/16/2023 12:27:00,8.19,,
546,04/16/2023 12:30:00,7.76,,
547,04/16/2023 12:33:00,8.19,,
548,04/16/2023 12:36:00,8.53,,
549,04/16/2023 12:39:00,9.14,,
550,04/16/2023 12:42:00,9.35,,
551,04/16/2023 12:45:00,9.18,,
552,04/16/2023 12:48:00,9.09,,
553,04/16/2023 12:51:00,9.35,,
554,04/16/2023 12:54:00,8.88,,
555,04/16/2023 12:57:00,8.41,,
556,04/16/2023 13:00:00,8.88,,
557,04/16/2023 13:03:00,9.05,,
558,04/16/2023 13:06:00,10.25,,
559,04/16/2023 13:09:00,9.86,,
560,04/16/2023 13:12:00,9.61,,
561,04/16/2023 13:15:00,9.78,,
562,04/16/2023 13:18:00,9.65,,
563,04/16/2023 13:21:00,9.91,,
564,04/16/2023 13:24:00,9.95,,
565,04/16/2023 13:27:00,10.46,,
566,04/16/2023 13:30:00,9.78,,
567,04/16/2023 13:33:00,9.95,,
568,04/16/2023 13:36:00,10.34,,
569,04/16/2023 13:39:00,10.34,,
570,04/16/2023 13:42:00,10.81,,
571,04/16/2023 13:45:00,10.21,,
572,04/16/2023 13:48:00,11.11,,
573,04/16/2023 13:51:00,12.14,,
574,04/16/2023 13:54:00,12.48,,
575,04/16/2023 13:57:00,10.77,,
576,04/16/2023 14:00:00,11.28,,
577,04/16/2023 14:03:00,12.01,,
578,04/16/2023 14:06:00,11.19,,
579,04/16/2023 14:09:00,11.32,,
580,04/16/2023 14:12:00,11.67,,
581,04/16/2023 14:15:00,10.85,,
582,04/16/2023 14:18:00,11.88,,
583,04/16/2023 14:21:00,12.70,,
584,04/16/2023 14:24:00,13.21,,
585,04/16/2023 14:27:00,13.00,,
586,04/16/2023 14:30:00,12.82,,
587,04/16/2023 14:33:00,13.34,,
588,04/16/2023 14:36:00,12.35,,
589,04/16/2023 14:39:00,12.14,,
590,04/16/2023 14:42:00,12.61,,
591,04/16/2023 14:45:00,11.54,,
592,04/16/2023 14:48:00,11.41,,
593,04/16/2023 14:51:00,11.19,,
594,04/16/2023 14:54:00,12.05,,
595,04/16/2023 14:57:00,12.61,,
596,04/16/2023 15:00:00,13.43,,
597,04/16/2023 15:03:00,12.61,,
598,04/16/2023 15:06:00,12.01,,
599,04/16/2023 15:09:00,12.44,,
600,04/16/2023 15:12:00,12.87,,
601,04/16/2023 15:15:00,12.48,,
602,04/16/2023 15:18:00,13.43,,
603,04/16/2023 15:21:00,14.41,,
604,04/16/2023 15:24:00,15.01,,
605,04/16/2023 15:27:00,12.22,,
606,04/16/2023 15:30:00,13.12,,
607,04/16/2023 15:33:00,13.00,,
608,04/16/2023 15:36:00,12.52,,
609,04/16/2023 15:39:00,12.82,,
610,04/16/2023 15:42:00,12.74,,
611,04/16/2023 15:45:00,12.27,,
612,04/16/2023 15:48:00,12.52,,
613,04/16/2023 15:51:00,13.00,,
614,04/16/2023 15:54:00,12.48,,
615,04/16/2023 15:57:00,12.01,,
616,04/16/2023 16:00:00,13.00,,
617,04/16/2023 16:03:00,12.27,,
618,04/16/2023 16:06:00,12.70,,
619,04/16/2023 16:09:00,12.95,,
620,04/16/2023 16:12:00,12.44,,
621,04/16/2023 16:15:00,13.25,,
622,04/16/2023 16:18:00,12.61,,
623,04/16/2023 16:21:00,12.82,,
624,04/16/2023 16:24:00,13.21,,
625,04/16/2023 16:27:00,12.61,,
626,04/16/2023 16:30:00,12.18,,
627,04/16/2023 16:33:00,12.57,,
628,04/16/2023 16:36:00,13.04,,
629,04/16/2023 16:39:00,13.21,,
630,04/16/2023 16:42:00,12.61,,
631,04/16/2023 16:45:00,13.04,,
632,04/16/2023 16:48:00,12.14,,
633,04/16/2023 16:51:00,12.35,,
634,04/16/2023 16:54:00,13.08,,
635,04/16/2023 16:57:00,12.18,,
636,04/16/2023 17:00:00,12.57,,
637,04/16/2023 17:03:00,13.04,,
638,04/16/2023 17:06:00,13.00,,
639,04/16/2023 17:09:00,12.87,,
640,04/16/2023 17:12:00,12.65,,
641,04/16/2023 17:15:00,12.82,,
642,04/16/2023 17:18:00,12.74,,
643,04/16/2023 17:21:00,13.21,,
644,04/16/2023 17:24:00,13.21,,
645,04/16/2023 17:27:00,13.17,,
646,04/16/2023 17:30:00,13.85,,
647,04/16/2023 17:33:00,14.41,,
648,04/16/2023 17:36:00,13.90,,
649,04/16/2023 17:39:00,12.95,,
650,04/16/2023 17:42:00,13.38,,
