#,Date-Time (MDT),Ch:1 - Temperature   (°C),Host Connected,End of File
52,05/13/2023 15:18:53,10.04,,
53,05/13/2023 15:21:53,9.82,,
54,05/13/2023 15:24:53,9.78,,
55,05/13/2023 15:27:53,9.65,,
56,05/13/2023 15:30:53,9.65,,
57,05/13/2023 15:33:53,9.56,,
58,05/13/2023 15:36:53,9.44,,
59,05/13/2023 15:39:53,9.39,,
60,05/13/2023 15:42:53,9.22,,
61,05/13/2023 15:45:53,9.14,,
62,05/13/2023 15:48:53,9.05,,
63,05/13/2023 15:51:53,9.09,,
64,05/13/2023 15:54:53,9.01,,
65,05/13/2023 15:57:53,8.88,,
66,05/13/2023 16:00:53,8.28,,
67,05/13/2023 16:03:53,8.32,,
68,05/13/2023 16:06:53,8.23,,
69,05/13/2023 16:09:53,7.55,,
70,05/13/2023 16:12:53,7.50,,
71,05/13/2023 16:15:53,7.46,,
72,05/13/2023 16:18:53,7.55,,
73,05/13/2023 16:21:53,7.63,,
74,05/13/2023 16:24:53,7.63,,
75,05/13/2023 16:27:53,7.68,,
76,05/13/2023 16:30:53,7.72,,
77,05/13/2023 16:33:53,7.63,,
78,05/13/2023 16:36:53,7.59,,
79,05/13/2023 16:39:53,7.68,,
80,05/13/2023 16:42:53,7.81,,
81,05/13/2023 16:45:53,8.02,,
82,05/13/2023 16:48:53,8.02,,
83,05/13/2023 16:51:53,8.28,,
84,05/13/2023 16:54:53,8.45,,
85,05/13/2023 16:57:53,8.49,,
86,05/13/2023 17:00:53,8.32,,
87,05/13/2023 17:03:53,8.49,,
88,05/13/2023 17:06:53,8.49,,
89,05/13/2023 17:09:53,8.71,,
90,05/13/2023 17:12:53,8.83,,
91,05/13/2023 17:15:53,8.92,,
92,05/13/2023 17:18:53,9.09,,
93,05/13/2023 17:21:53,9.14,,
94,05/13/2023 17:24:53,9.14,,
95,05/13/2023 17:27:53,9.18,,
96,05/13/2023 17:30:53,9.26,,
97,05/13/2023 17:33:53,9.31,,
98,05/13/2023 17:36:53,9.48,,
99,05/13/2023 17:39:53,9.39,,
100,05/13/2023 17:42:53,9.26,,
101,05/13/2023 17:45:53,9.35,,
102,05/13/2023 17:48:53,9.44,,
103,05/13/2023 17:51:53,9.35,,
104,05/13/2023 17:54:53,9.48,,
105,05/13/2023 17:57:53,9.52,,
106,05/13/2023 18:00:53,9.48,,
107,05/13/2023 18:03:53,9.35,,
108,05/13/2023 18:06:53,9.48,,
109,05/13/2023 18:09:53,9.48,,
110,05/13/2023 18:12:53,9.48,,
111,05/13/2023 18:15:53,9.44,,
112,05/13/2023 18:18:53,9.65,,
113,05/13/2023 18:21:53,9.74,,
114,05/13/2023 18:24:53,9.48,,
115,05/13/2023 18:27:53,9.44,,
116,05/13/2023 18:30:53,9.48,,
117,05/13/2023 18:33:53,9.48,,
118,05/13/2023 18:36:53,9.48,,
119,05/13/2023 18:39:53,9.52,,
120,05/13/2023 18:42:53,9.52,,
121,05/13/2023 18:45:53,9.48,,
122,05/13/2023 18:48:53,9.69,,
123,05/13/2023 18:51:53,9.86,,
124,05/13/2023 18:54:53,9.61,,
125,05/13/2023 18:57:53,9.52,,
126,05/13/2023 19:00:53,9.48,,
127,05/13/2023 19:03:53,9.39,,
128,05/13/2023 19:06:53,9.44,,
129,05/13/2023 19:09:53,9.48,,
130,05/13/2023 19:12:53,9.56,,
131,05/13/2023 19:15:53,9.65,,
132,05/13/2023 19:18:53,9.65,,
133,05/13/2023 19:21:53,9.69,,
134,05/13/2023 19:24:53,9.61,,
135,05/13/2023 19:27:53,9.56,,
136,05/13/2023 19:30:53,9.44,,
137,05/13/2023 19:33:53,9.26,,
138,05/13/2023 19:36:53,9.09,,
139,05/13/2023 19:39:53,8.96,,
140,05/13/2023 19:42:53,8.92,,
141,05/13/2023 19:45:53,8.83,,
142,05/13/2023 19:48:53,8.71,,
143,05/13/2023 19:51:53,8.71,,
144,05/13/2023 19:54:53,8.71,,
145,05/13/2023 19:57:53,8.66,,
146,05/13/2023 20:00:53,8.62,,
147,05/13/2023 20:03:53,8.58,,
148,05/13/2023 20:06:53,8.49,,
149,05/13/2023 20:09:53,8.49,,
150,05/13/2023 20:12:53,8.06,,
151,05/13/2023 20:15:53,8.02,,
152,05/13/2023 20:18:53,8.02,,
153,05/13/2023 20:21:53,8.23,,
154,05/13/2023 20:24:53,8.32,,
155,05/13/2023 20:27:53,8.23,,
156,05/13/2023 20:30:53,8.11,,
157,05/13/2023 20:33:53,8.11,,
158,05/13/2023 20:36:53,8.02,,
159,05/13/2023 20:39:53,8.11,,
160,05/13/2023 20:42:53,7.98,,
161,05/13/2023 20:45:53,7.93,,
162,05/13/2023 20:48:53,7.72,,
163,05/13/2023 20:51:53,6.73,,
164,05/13/2023 20:54:53,6.52,,
165,05/13/2023 20:57:53,6.78,,
166,05/13/2023 21:00:53,7.03,,
167,05/13/2023 21:03:53,6.99,,
168,05/13/2023 21:06:53,7.08,,
169,05/13/2023 21:09:53,6.82,,
170,05/13/2023 21:12:53,7.03,,
171,05/13/2023 21:15:53,7.16,,
172,05/13/2023 21:18:53,6.90,,
173,05/13/2023 21:21:53,7.08,,
174,05/13/2023 21:24:53,7.03,,
175,05/13/2023 21:27:53,7.25,,
176,05/13/2023 21:30:53,7.50,,
177,05/13/2023 21:33:53,7.50,,
178,05/13/2023 21:36:53,7.68,,
179,05/13/2023 21:39:53,7.76,,
180,05/13/2023 21:42:53,7.50,,
181,05/13/2023 21:45:53,7.46,,
182,05/13/2023 21:48:53,7.59,,
183,05/13/2023 21:51:53,7.59,,
184,05/13/2023 21:54:53,7.55,,
185,05/13/2023 21:57:53,7.63,,
186,05/13/2023 22:00:53,7.63,,
187,05/13/2023 22:03:53,7.59,,
188,05/13/2023 22:06:53,7.42,,
189,05/13/2023 22:09:53,7.16,,
190,05/13/2023 22:12:53,7.25,,
191,05/13/2023 22:15:53,7.12,,
192,05/13/2023 22:18:53,7.20,,
193,05/13/2023 22:21:53,7.33,,
194,05/13/2023 22:24:53,7.33,,
195,05/13/2023 22:27:53,7.38,,
196,05/13/2023 22:30:53,7.38,,
197,05/13/2023 22:33:53,7.42,,
198,05/13/2023 22:36:53,7.46,,
199,05/13/2023 22:39:53,7.50,,
200,05/13/2023 22:42:53,7.38,,
201,05/13/2023 22:45:53,6.95,,
202,05/13/2023 22:48:53,6.60,,
203,05/13/2023 22:51:53,6.43,,
204,05/13/2023 22:54:53,6.39,,
205,05/13/2023 22:57:53,6.22,,
206,05/13/2023 23:00:53,6.05,,
207,05/13/2023 23:03:53,6.05,,
208,05/13/2023 23:06:53,5.92,,
209,05/13/2023 23:09:53,5.96,,
210,05/13/2023 23:12:53,6.05,,
211,05/13/2023 23:15:53,6.09,,
212,05/13/2023 23:18:53,6.00,,
213,05/13/2023 23:21:53,6.78,,
214,05/13/2023 23:24:53,6.90,,
215,05/13/2023 23:27:53,6.73,,
216,05/13/2023 23:30:53,6.56,,
217,05/13/2023 23:33:53,6.56,,
218,05/13/2023 23:36:53,6.56,,
219,05/13/2023 23:39:53,6.69,,
220,05/13/2023 23:42:53,6.69,,
221,05/13/2023 23:45:53,6.65,,
222,05/13/2023 23:48:53,6.69,,
223,05/13/2023 23:51:53,6.52,,
224,05/13/2023 23:54:53,6.39,,
225,05/13/2023 23:57:53,6.17,,
226,05/14/2023 00:00:53,6.05,,
227,05/14/2023 00:03:53,6.13,,
228,05/14/2023 00:06:53,5.83,,
229,05/14/2023 00:09:53,5.49,,
230,05/14/2023 00:12:53,5.49,,
231,05/14/2023 00:15:53,5.57,,
232,05/14/2023 00:18:53,5.62,,
233,05/14/2023 00:21:53,5.66,,
234,05/14/2023 00:24:53,5.62,,
235,05/14/2023 00:27:53,5.66,,
236,05/14/2023 00:30:53,5.36,,
237,05/14/2023 00:33:53,5.57,,
238,05/14/2023 00:36:53,5.02,,
239,05/14/2023 00:39:53,4.67,,
240,05/14/2023 00:42:53,4.46,,
241,05/14/2023 00:45:53,4.46,,
242,05/14/2023 00:48:53,4.42,,
243,05/14/2023 00:51:53,4.37,,
244,05/14/2023 00:54:53,4.37,,
245,05/14/2023 00:57:53,4.67,,
246,05/14/2023 01:00:53,4.84,,
247,05/14/2023 01:03:53,5.10,,
248,05/14/2023 01:06:53,5.19,,
249,05/14/2023 01:09:53,5.23,,
250,05/14/2023 01:12:53,5.32,,
251,05/14/2023 01:15:53,5.32,,
252,05/14/2023 01:18:53,5.40,,
253,05/14/2023 01:21:53,5.36,,
254,05/14/2023 01:24:53,4.42,,
255,05/14/2023 01:27:53,4.33,,
256,05/14/2023 01:30:53,4.29,,
257,05/14/2023 01:33:53,4.20,,
258,05/14/2023 01:36:53,4.16,,
259,05/14/2023 01:39:53,4.12,,
260,05/14/2023 01:42:53,4.16,,
261,05/14/2023 01:45:53,4.24,,
262,05/14/2023 01:48:53,4.42,,
263,05/14/2023 01:51:53,4.72,,
264,05/14/2023 01:54:53,4.76,,
265,05/14/2023 01:57:53,4.67,,
266,05/14/2023 02:00:53,4.33,,
267,05/14/2023 02:03:53,4.33,,
268,05/14/2023 02:06:53,3.30,,
269,05/14/2023 02:09:53,2.91,,
270,05/14/2023 02:12:53,2.36,,
271,05/14/2023 02:15:53,2.40,,
272,05/14/2023 02:18:53,2.49,,
273,05/14/2023 02:21:53,3.00,,
274,05/14/2023 02:24:53,2.87,,
275,05/14/2023 02:27:53,3.09,,
276,05/14/2023 02:30:53,3.34,,
277,05/14/2023 02:33:53,3.43,,
278,05/14/2023 02:36:53,3.30,,
279,05/14/2023 02:39:53,3.30,,
280,05/14/2023 02:42:53,3.43,,
281,05/14/2023 02:45:53,3.30,,
282,05/14/2023 02:48:53,2.91,,
283,05/14/2023 02:51:53,3.00,,
284,05/14/2023 02:54:53,3.60,,
285,05/14/2023 02:57:53,3.94,,
286,05/14/2023 03:00:53,4.20,,
287,05/14/2023 03:03:53,4.33,,
288,05/14/2023 03:06:53,4.12,,
289,05/14/2023 03:09:53,4.16,,
290,05/14/2023 03:12:53,2.83,,
291,05/14/2023 03:15:53,2.61,,
292,05/14/2023 03:18:53,3.30,,
293,05/14/2023 03:21:53,2.79,,
294,05/14/2023 03:24:53,2.91,,
295,05/14/2023 03:27:53,3.00,,
296,05/14/2023 03:30:53,3.39,,
297,05/14/2023 03:33:53,3.52,,
298,05/14/2023 03:36:53,3.56,,
299,05/14/2023 03:39:53,3.86,,
300,05/14/2023 03:42:53,3.99,,
301,05/14/2023 03:45:53,4.03,,
302,05/14/2023 03:48:53,3.99,,
303,05/14/2023 03:51:53,4.07,,
304,05/14/2023 03:54:53,4.20,,
305,05/14/2023 03:57:53,4.16,,
306,05/14/2023 04:00:53,4.20,,
307,05/14/2023 04:03:53,4.24,,
308,05/14/2023 04:06:53,4.24,,
309,05/14/2023 04:09:53,4.20,,
310,05/14/2023 04:12:53,4.07,,
311,05/14/2023 04:15:53,4.07,,
312,05/14/2023 04:18:53,4.16,,
313,05/14/2023 04:21:53,4.24,,
314,05/14/2023 04:24:53,4.12,,
315,05/14/2023 04:27:53,4.20,,
316,05/14/2023 04:30:53,4.29,,
317,05/14/2023 04:33:53,4.24,,
318,05/14/2023 04:36:53,4.24,,
319,05/14/2023 04:39:53,3.86,,
320,05/14/2023 04:42:53,3.77,,
321,05/14/2023 04:45:53,3.94,,
322,05/14/2023 04:48:53,3.94,,
323,05/14/2023 04:51:53,3.99,,
324,05/14/2023 04:54:53,4.12,,
325,05/14/2023 04:57:53,4.16,,
326,05/14/2023 05:00:53,4.29,,
327,05/14/2023 05:03:53,4.20,,
328,05/14/2023 05:06:53,4.16,,
329,05/14/2023 05:09:53,4.12,,
330,05/14/2023 05:12:53,4.16,,
331,05/14/2023 05:15:53,4.03,,
332,05/14/2023 05:18:53,4.07,,
333,05/14/2023 05:21:53,3.90,,
334,05/14/2023 05:24:53,3.90,,
335,05/14/2023 05:27:53,4.03,,
336,05/14/2023 05:30:53,4.16,,
337,05/14/2023 05:33:53,4.50,,
338,05/14/2023 05:36:53,4.54,,
339,05/14/2023 05:39:53,4.37,,
340,05/14/2023 05:42:53,4.42,,
341,05/14/2023 05:45:53,4.42,,
342,05/14/2023 05:48:53,4.63,,
343,05/14/2023 05:51:53,4.97,,
344,05/14/2023 05:54:53,5.06,,
345,05/14/2023 05:57:53,5.15,,
346,05/14/2023 06:00:53,5.19,,
347,05/14/2023 06:03:53,4.67,,
348,05/14/2023 06:06:53,4.54,,
349,05/14/2023 06:09:53,4.63,,
350,05/14/2023 06:12:53,4.76,,
351,05/14/2023 06:15:53,4.80,,
352,05/14/2023 06:18:53,4.63,,
353,05/14/2023 06:21:53,4.89,,
354,05/14/2023 06:24:53,4.97,,
355,05/14/2023 06:27:53,4.97,,
356,05/14/2023 06:30:53,5.06,,
357,05/14/2023 06:33:53,5.27,,
358,05/14/2023 06:36:53,5.62,,
359,05/14/2023 06:39:53,5.79,,
360,05/14/2023 06:42:53,5.66,,
361,05/14/2023 06:45:53,5.66,,
362,05/14/2023 06:48:53,5.66,,
363,05/14/2023 06:51:53,5.75,,
364,05/14/2023 06:54:53,5.87,,
365,05/14/2023 06:57:53,5.92,,
366,05/14/2023 07:00:53,6.09,,
367,05/14/2023 07:03:53,6.22,,
368,05/14/2023 07:06:53,6.35,,
369,05/14/2023 07:09:53,6.43,,
370,05/14/2023 07:12:53,6.52,,
371,05/14/2023 07:15:53,6.56,,
372,05/14/2023 07:18:53,6.78,,
373,05/14/2023 07:21:53,6.82,,
374,05/14/2023 07:24:53,6.86,,
375,05/14/2023 07:27:53,6.95,,
376,05/14/2023 07:30:53,6.99,,
377,05/14/2023 07:33:53,7.03,,
378,05/14/2023 07:36:53,7.08,,
379,05/14/2023 07:39:53,7.16,,
380,05/14/2023 07:42:53,7.42,,
381,05/14/2023 07:45:53,7.42,,
382,05/14/2023 07:48:53,7.42,,
383,05/14/2023 07:51:53,7.50,,
384,05/14/2023 07:54:53,7.72,,
385,05/14/2023 07:57:53,7.89,,
386,05/14/2023 08:00:53,8.28,,
387,05/14/2023 08:03:53,8.32,,
388,05/14/2023 08:06:53,8.96,,
389,05/14/2023 08:09:53,8.62,,
390,05/14/2023 08:12:53,8.23,,
391,05/14/2023 08:15:53,8.71,,
392,05/14/2023 08:18:53,9.39,,
393,05/14/2023 08:21:53,9.52,,
394,05/14/2023 08:24:53,8.75,,
395,05/14/2023 08:27:53,8.53,,
396,05/14/2023 08:30:53,8.58,,
397,05/14/2023 08:33:53,8.79,,
398,05/14/2023 08:36:53,8.88,,
399,05/14/2023 08:39:53,9.65,,
400,05/14/2023 08:42:53,10.25,,
401,05/14/2023 08:45:53,10.21,,
402,05/14/2023 08:48:53,10.68,,
403,05/14/2023 08:51:53,11.15,,
404,05/14/2023 08:54:53,10.59,,
405,05/14/2023 08:57:53,11.19,,
406,05/14/2023 09:00:53,13.04,,
407,05/14/2023 09:03:53,13.64,,
408,05/14/2023 09:06:53,14.24,,
409,05/14/2023 09:09:53,14.33,,
410,05/14/2023 09:12:53,14.54,,
411,05/14/2023 09:15:53,14.07,,
412,05/14/2023 09:18:53,13.73,,
413,05/14/2023 09:21:53,14.37,,
414,05/14/2023 09:24:53,13.98,,
415,05/14/2023 09:27:53,14.20,,
416,05/14/2023 09:30:53,14.45,,
417,05/14/2023 09:33:53,13.34,,
418,05/14/2023 09:36:53,13.73,,
419,05/14/2023 09:39:53,14.07,,
420,05/14/2023 09:42:53,13.98,,
421,05/14/2023 09:45:53,14.54,,
422,05/14/2023 09:48:53,15.70,,
423,05/14/2023 09:51:53,15.53,,
424,05/14/2023 09:54:53,14.88,,
425,05/14/2023 09:57:53,14.63,,
426,05/14/2023 10:00:53,14.97,,
427,05/14/2023 10:03:53,14.84,,
428,05/14/2023 10:06:53,14.63,,
429,05/14/2023 10:09:53,15.36,,
430,05/14/2023 10:12:53,16.17,,
431,05/14/2023 10:15:53,15.91,,
432,05/14/2023 10:18:53,15.74,,
433,05/14/2023 10:21:53,15.31,,
434,05/14/2023 10:24:53,16.34,,
435,05/14/2023 10:27:53,16.26,,
436,05/14/2023 10:30:53,16.30,,
437,05/14/2023 10:33:53,15.66,,
438,05/14/2023 10:36:53,15.83,,
439,05/14/2023 10:39:53,16.30,,
440,05/14/2023 10:42:53,16.26,,
441,05/14/2023 10:45:53,16.04,,
442,05/14/2023 10:48:53,16.26,,
443,05/14/2023 10:51:53,16.73,,
444,05/14/2023 10:54:53,16.69,,
445,05/14/2023 10:57:53,15.78,,
446,05/14/2023 11:00:53,15.91,,
447,05/14/2023 11:03:53,16.21,,
448,05/14/2023 11:06:53,16.81,,
449,05/14/2023 11:09:53,16.64,,
450,05/14/2023 11:12:53,17.46,,
451,05/14/2023 11:15:53,16.47,,
452,05/14/2023 11:18:53,16.81,,
453,05/14/2023 11:21:53,16.99,,
454,05/14/2023 11:24:53,17.72,,
455,05/14/2023 11:27:53,18.27,,
456,05/14/2023 11:30:53,18.49,,
457,05/14/2023 11:33:53,18.23,,
458,05/14/2023 11:36:53,17.84,,
459,05/14/2023 11:39:53,18.79,,
460,05/14/2023 11:42:53,17.72,,
461,05/14/2023 11:45:53,18.14,,
462,05/14/2023 11:48:53,17.03,,
463,05/14/2023 11:51:53,18.10,,
464,05/14/2023 11:54:53,17.24,,
465,05/14/2023 11:57:53,17.24,,
466,05/14/2023 12:00:53,17.16,,
467,05/14/2023 12:03:53,18.14,,
468,05/14/2023 12:06:53,18.19,,
469,05/14/2023 12:09:53,17.76,,
470,05/14/2023 12:12:53,17.97,,
471,05/14/2023 12:15:53,18.79,,
472,05/14/2023 12:18:53,18.62,,
473,05/14/2023 12:21:53,18.14,,
474,05/14/2023 12:24:53,18.66,,
475,05/14/2023 12:27:53,19.86,,
476,05/14/2023 12:30:53,19.22,,
477,05/14/2023 12:33:53,18.62,,
478,05/14/2023 12:36:53,19.35,,
479,05/14/2023 12:39:53,18.62,,
480,05/14/2023 12:42:53,19.56,,
481,05/14/2023 12:45:53,18.87,,
482,05/14/2023 12:48:53,19.86,,
483,05/14/2023 12:51:53,19.30,,
484,05/14/2023 12:54:53,19.95,,
485,05/14/2023 12:57:53,20.89,,
486,05/14/2023 13:00:53,19.77,,
487,05/14/2023 13:03:53,18.62,,
488,05/14/2023 13:06:53,18.19,,
489,05/14/2023 13:09:53,18.70,,
490,05/14/2023 13:12:53,18.14,,
491,05/14/2023 13:15:53,17.50,,
492,05/14/2023 13:18:53,18.06,,
493,05/14/2023 13:21:53,17.46,,
494,05/14/2023 13:24:53,17.16,,
495,05/14/2023 13:27:53,17.50,,
496,05/14/2023 13:30:53,17.11,,
497,05/14/2023 13:33:53,17.50,,
498,05/14/2023 13:36:53,16.99,,
499,05/14/2023 13:39:53,16.47,,
500,05/14/2023 13:42:53,16.47,,
501,05/14/2023 13:45:53,16.81,,
502,05/14/2023 13:48:53,17.03,,
503,05/14/2023 13:51:53,18.66,,
504,05/14/2023 13:54:53,18.79,,
505,05/14/2023 13:57:53,17.54,,
506,05/14/2023 14:00:53,19.39,,
507,05/14/2023 14:03:53,19.13,,
508,05/14/2023 14:06:53,17.29,,
509,05/14/2023 14:09:53,17.54,,
510,05/14/2023 14:12:53,16.90,,
511,05/14/2023 14:15:53,17.11,,
512,05/14/2023 14:18:53,17.11,,
513,05/14/2023 14:21:53,16.90,,
514,05/14/2023 14:24:53,17.24,,
515,05/14/2023 14:27:53,17.07,,
516,05/14/2023 14:30:53,17.50,,
517,05/14/2023 14:33:53,17.20,,
518,05/14/2023 14:36:53,17.67,,
519,05/14/2023 14:39:53,17.03,,
520,05/14/2023 14:42:53,17.20,,
521,05/14/2023 14:45:53,17.50,,
522,05/14/2023 14:48:53,17.11,,
523,05/14/2023 14:51:53,16.73,,
524,05/14/2023 14:54:53,16.81,,
525,05/14/2023 14:57:53,16.69,,
526,05/14/2023 15:00:53,16.34,,
527,05/14/2023 15:03:53,16.60,,
528,05/14/2023 15:06:53,16.00,,
529,05/14/2023 15:09:53,15.96,,
530,05/14/2023 15:12:53,15.66,,
531,05/14/2023 15:15:53,15.48,,
532,05/14/2023 15:18:53,14.88,,
533,05/14/2023 15:21:53,14.93,,
534,05/14/2023 15:24:53,14.80,,
535,05/14/2023 15:27:53,15.10,,
536,05/14/2023 15:30:53,15.10,,
537,05/14/2023 15:33:53,14.88,,
538,05/14/2023 15:36:53,15.01,,
539,05/14/2023 15:39:53,14.67,,
540,05/14/2023 15:42:53,15.06,,
541,05/14/2023 15:45:53,14.58,,
542,05/14/2023 15:48:53,14.67,,
543,05/14/2023 15:51:53,14.41,,
544,05/14/2023 15:54:53,14.24,,
545,05/14/2023 15:57:53,14.20,,
546,05/14/2023 16:00:53,13.81,,
547,05/14/2023 16:03:53,13.04,,
548,05/14/2023 16:06:53,12.01,,
549,05/14/2023 16:09:53,12.22,,
550,05/14/2023 16:12:53,12.01,,
551,05/14/2023 16:15:53,12.01,,
552,05/14/2023 16:18:53,12.01,,
553,05/14/2023 16:21:53,12.40,,
554,05/14/2023 16:24:53,12.61,,
555,05/14/2023 16:27:53,13.00,,
556,05/14/2023 16:30:53,13.38,,
557,05/14/2023 16:33:53,13.51,,
558,05/14/2023 16:36:53,13.64,,
559,05/14/2023 16:39:53,13.90,,
560,05/14/2023 16:42:53,13.68,,
561,05/14/2023 16:45:53,13.77,,
562,05/14/2023 16:48:53,13.81,,
563,05/14/2023 16:51:53,14.03,,
564,05/14/2023 16:54:53,14.03,,
565,05/14/2023 16:57:53,13.94,,
566,05/14/2023 17:00:53,14.15,,
567,05/14/2023 17:03:53,14.33,,
568,05/14/2023 17:06:53,14.11,,
569,05/14/2023 17:09:53,14.33,,
570,05/14/2023 17:12:53,14.37,,
571,05/14/2023 17:15:53,14.58,,
572,05/14/2023 17:18:53,15.10,,
573,05/14/2023 17:21:53,15.14,,
574,05/14/2023 17:24:53,15.66,,
575,05/14/2023 17:27:53,15.70,,
576,05/14/2023 17:30:53,16.00,,
577,05/14/2023 17:33:53,15.83,,
578,05/14/2023 17:36:53,15.40,,
579,05/14/2023 17:39:53,14.93,,
580,05/14/2023 17:42:53,14.54,,
581,05/14/2023 17:45:53,14.84,,
582,05/14/2023 17:48:53,14.54,,
583,05/14/2023 17:51:53,15.18,,
584,05/14/2023 17:54:53,14.93,,
585,05/14/2023 17:57:53,14.24,,
586,05/14/2023 18:00:53,14.80,,
587,05/14/2023 18:03:53,14.84,,
588,05/14/2023 18:06:53,14.71,,
589,05/14/2023 18:09:53,14.37,,
590,05/14/2023 18:12:53,14.37,,
591,05/14/2023 18:15:53,14.28,,
592,05/14/2023 18:18:53,14.28,,
593,05/14/2023 18:21:53,14.37,,
594,05/14/2023 18:24:53,14.41,,
595,05/14/2023 18:27:53,14.24,,
596,05/14/2023 18:30:53,14.33,,
597,05/14/2023 18:33:53,14.37,,
598,05/14/2023 18:36:53,14.24,,
599,05/14/2023 18:39:53,14.15,,
600,05/14/2023 18:42:53,14.11,,
601,05/14/2023 18:45:53,14.20,,
602,05/14/2023 18:48:53,13.90,,
603,05/14/2023 18:51:53,13.68,,
604,05/14/2023 18:54:53,13.73,,
605,05/14/2023 18:57:53,13.60,,
606,05/14/2023 19:00:53,13.51,,
607,05/14/2023 19:03:53,13.55,,
608,05/14/2023 19:06:53,13.51,,
609,05/14/2023 19:09:53,13.34,,
610,05/14/2023 19:12:53,13.12,,
611,05/14/2023 19:15:53,13.17,,
612,05/14/2023 19:18:53,12.91,,
613,05/14/2023 19:21:53,13.00,,
614,05/14/2023 19:24:53,12.87,,
615,05/14/2023 19:27:53,12.95,,
616,05/14/2023 19:30:53,13.00,,
617,05/14/2023 19:33:53,12.78,,
618,05/14/2023 19:36:53,12.52,,
619,05/14/2023 19:39:53,12.48,,
620,05/14/2023 19:42:53,12.40,,
621,05/14/2023 19:45:53,12.44,,
622,05/14/2023 19:48:53,12.44,,
623,05/14/2023 19:51:53,12.40,,
624,05/14/2023 19:54:53,12.44,,
625,05/14/2023 19:57:53,12.31,,
626,05/14/2023 20:00:53,11.88,,
627,05/14/2023 20:03:53,12.01,,
628,05/14/2023 20:06:53,11.92,,
629,05/14/2023 20:09:53,11.84,,
630,05/14/2023 20:12:53,11.79,,
631,05/14/2023 20:15:53,11.88,,
632,05/14/2023 20:18:53,11.84,,
633,05/14/2023 20:21:53,11.88,,
634,05/14/2023 20:24:53,11.97,,
635,05/14/2023 20:27:53,11.75,,
636,05/14/2023 20:30:53,11.75,,
637,05/14/2023 20:33:53,11.58,,
638,05/14/2023 20:36:53,11.24,,
639,05/14/2023 20:39:53,10.85,,
640,05/14/2023 20:42:53,10.81,,
641,05/14/2023 20:45:53,11.07,,
642,05/14/2023 20:48:53,11.37,,
643,05/14/2023 20:51:53,11.49,,
644,05/14/2023 20:54:53,11.54,,
645,05/14/2023 20:57:53,11.41,,
646,05/14/2023 21:00:53,11.19,,
647,05/14/2023 21:03:53,11.37,,
648,05/14/2023 21:06:53,11.24,,
649,05/14/2023 21:09:53,11.15,,
650,05/14/2023 21:12:53,11.24,,
651,05/14/2023 21:15:53,10.98,,
652,05/14/2023 21:18:53,10.94,,
653,05/14/2023 21:21:53,10.98,,
654,05/14/2023 21:24:53,11.07,,
655,05/14/2023 21:27:53,10.98,,
656,05/14/2023 21:30:53,10.98,,
657,05/14/2023 21:33:53,10.81,,
658,05/14/2023 21:36:53,10.64,,
659,05/14/2023 21:39:53,10.42,,
660,05/14/2023 21:42:53,10.25,,
661,05/14/2023 21:45:53,10.04,,
662,05/14/2023 21:48:53,10.08,,
663,05/14/2023 21:51:53,10.29,,
